scheme,capacity,revoked,distribution,workload_seed,measurement,cover_nodes,holder_upload_bytes,holder_download_bytes,holder_compute_ms,server_per_holder_ms,verified,zero_semantics
HiddenCover,16384,1000,dispersed,2.0,29,4024.0,0,128880,1.1157,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,0,4024.0,0,128880,0.7611,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,1,4024.0,0,128880,0.7897,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,2,4024.0,0,128880,0.7973,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,3,4024.0,0,128880,0.7591,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,4,4024.0,0,128880,0.7588,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,5,4024.0,0,128880,0.7652,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,6,4024.0,0,128880,0.7721,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,7,4024.0,0,128880,0.8083,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,8,4024.0,0,128880,0.7836,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,9,4024.0,0,128880,0.759,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,10,4024.0,0,128880,0.7578,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,11,4024.0,0,128880,1.3012,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,12,4024.0,0,128880,1.2995,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,13,4024.0,0,128880,1.0151,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,14,4024.0,0,128880,0.8317,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,15,4024.0,0,128880,0.7618,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,16,4024.0,0,128880,0.7577,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,17,4024.0,0,128880,0.755,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,18,4024.0,0,128880,0.7714,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,19,4024.0,0,128880,0.8051999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,20,4024.0,0,128880,0.7758,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,21,4024.0,0,128880,0.7682,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,22,4024.0,0,128880,0.7704,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,23,4024.0,0,128880,0.7973,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,24,4024.0,0,128880,0.7747999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,25,4024.0,0,128880,0.7755000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,26,4024.0,0,128880,0.7829,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,27,4024.0,0,128880,0.8,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,28,4024.0,0,128880,0.7932,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,3.0,29,4024.0,0,128880,0.7618,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,0,4024.0,0,128880,0.7714,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,1,4024.0,0,128880,0.7627,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,2,4024.0,0,128880,0.7619,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,3,4024.0,0,128880,0.7771,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,4,4024.0,0,128880,0.7712,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,5,4024.0,0,128880,0.7702,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,6,4024.0,0,128880,0.7611,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,7,4024.0,0,128880,1.1627,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,8,4024.0,0,128880,1.3369,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,9,4024.0,0,128880,1.3384,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,10,4024.0,0,128880,1.4147999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,11,4024.0,0,128880,1.2416,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,12,4024.0,0,128880,1.3592000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,13,4024.0,0,128880,1.0476,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,14,4024.0,0,128880,0.7665000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,15,4024.0,0,128880,0.7574,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,16,4024.0,0,128880,0.7604000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,17,4024.0,0,128880,0.7592,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,18,4024.0,0,128880,0.7902,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,19,4024.0,0,128880,0.7605999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,20,4024.0,0,128880,0.7665000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,21,4024.0,0,128880,0.7618,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,22,4024.0,0,128880,0.7588,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,23,4024.0,0,128880,0.791,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,24,4024.0,0,128880,0.7674,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,25,4024.0,0,128880,0.7642,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,26,4024.0,0,128880,0.7601,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,27,4024.0,0,128880,0.7734000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,28,4024.0,0,128880,0.8241,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,4.0,29,4024.0,0,128880,0.7783,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,0,4024.0,0,128880,0.7816000000000001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,1,4024.0,0,128880,0.7741,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,2,4024.0,0,128880,0.787,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,3,4024.0,0,128880,0.7855,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,4,4024.0,0,128880,1.3290000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,5,4024.0,0,128880,1.3493,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,6,4024.0,0,128880,1.309,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,7,4024.0,0,128880,1.2979999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,8,4024.0,0,128880,1.2407,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,9,4024.0,0,128880,1.2388,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,10,4024.0,0,128880,1.0134,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,11,4024.0,0,128880,0.7896,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,12,4024.0,0,128880,0.7686999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,13,4024.0,0,128880,0.7681,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,14,4024.0,0,128880,0.7612,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,15,4024.0,0,128880,0.7583,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,16,4024.0,0,128880,0.7609,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,17,4024.0,0,128880,0.7565999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,18,4024.0,0,128880,0.7701,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,19,4024.0,0,128880,0.7672,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,20,4024.0,0,128880,1.1226999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,21,4024.0,0,128880,1.2952,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,22,4024.0,0,128880,1.2966,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,23,4024.0,0,128880,1.3072,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,24,4024.0,0,128880,1.0312,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,25,4024.0,0,128880,0.9999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,26,4024.0,0,128880,1.237,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,27,4024.0,0,128880,1.178,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,28,4024.0,0,128880,0.7877,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,5.0,29,4024.0,0,128880,0.7712,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,6.0,0,4024.0,0,128880,0.7654,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,6.0,1,4024.0,0,128880,0.7598,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,1000,dispersed,6.0,2,4024.0,0,128880,0.7661,0.0,True,no private request; no individualized server witness update
